hhid,account_num,account_type,weight,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246
1743,2,VSLA Account,128.32593,District_A,Rural,female,40,9,primary 6,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,yes,yes,no,yes
1744,1,Mobile Money,171.10123,District_A,Rural,male,20,7,primary 5,no,no,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,yes,yes,no
1745,1,None,360.02963,District_B,Rural,female,24,5,primary 1,yes,yes,no,,,,no,,yes,yes,no,yes,no,no,,no,no
1746,1,Mobile Money,458.26047,District_C,Rural,female,29,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,no,no,no,yes
1746,2,Bank Account,458.26047,District_C,Rural,female,29,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,no,no,no,yes
1746,3,VSLA Account,458.26047,District_C,Rural,female,29,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,no,no,no,yes
1747,1,Mobile Money,213.87654,District_A,Urban,male,32,4,secondary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,yes,yes,yes,yes,yes,no,yes
1747,2,Bank Account,213.87654,District_A,Urban,male,32,4,secondary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,yes,yes,yes,yes,yes,no,yes
1748,1,Mobile Money,90.25698,District_A,Urban,female,37,3,secondary 1,no,yes,no,Company_A,,yes,no,no,yes,yes,yes,yes,no,yes,,no,no
1748,2,Bank Account,90.25698,District_A,Urban,female,37,3,secondary 1,no,yes,no,Company_A,,yes,no,no,yes,yes,yes,yes,no,yes,,no,no
1749,1,Mobile Money,151.73663,District_B,Rural,male,36,4,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,yes,no,,no,no
1749,2,SACCO Account,151.73663,District_B,Rural,male,36,4,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,yes,no,,no,no
1749,3,VSLA Account,151.73663,District_B,Rural,male,36,4,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,yes,no,,no,no
1750,1,SACCO Account,1798.7166,District_C,Rural,male,60,7,primary 6,no,yes,no,,,,,,,,,,,,,,
1751,1,Mobile Money,210.97143,District_A,Rural,male,49,5,university,no,yes,no,Company_A,,yes,no,,yes,yes,no,yes,no,yes,yes,yes,no
1751,2,Bank Account,210.97143,District_A,Rural,male,49,5,university,no,yes,no,Company_A,,yes,no,,yes,yes,no,yes,no,yes,yes,yes,no
1751,3,VSLA Account,210.97143,District_A,Rural,male,49,5,university,no,yes,no,Company_A,,yes,no,,yes,yes,no,yes,no,yes,yes,yes,no
1752,1,Mobile Money,214.48889,District_C,Rural,female,32,3,secondary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,no,yes,no,yes,no,yes,,yes,no
1752,2,SACCO Account,214.48889,District_C,Rural,female,32,3,secondary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,no,yes,no,yes,no,yes,,yes,no
1752,3,VSLA Account,214.48889,District_C,Rural,female,32,3,secondary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,no,yes,no,yes,no,yes,,yes,no
1753,1,Mobile Money,291.88889,District_A,Urban,male,52,6,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,no,no,yes,no,yes,,no,no
1753,2,Bank Account,291.88889,District_A,Urban,male,52,6,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,no,no,yes,no,yes,,no,no
1753,3,SACCO Account,291.88889,District_A,Urban,male,52,6,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,no,no,yes,no,yes,,no,no
1754,1,None,2152.2818,District_B,Rural,female,27,3,primary 6,no,yes,no,,,,,,,,,,,,,,
1755,1,Mobile Money,289.40952,District_A,Urban,female,49,12,primary 6,no,yes,no,Company_A,,yes,no,no,yes,yes,no,no,no,no,yes,no,no
1755,2,Bank Account,289.40952,District_A,Urban,female,49,12,primary 6,no,yes,no,Company_A,,yes,no,no,yes,yes,no,no,no,no,yes,no,no
1755,3,SACCO Account,289.40952,District_A,Urban,female,49,12,primary 6,no,yes,no,Company_A,,yes,no,no,yes,yes,no,no,no,no,yes,no,no
1756,1,Mobile Money,239.31526,District_B,Rural,female,50,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,no,yes,no,no,no,,yes,no
1756,2,SACCO Account,239.31526,District_B,Rural,female,50,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,no,yes,no,no,no,,yes,no
1756,3,VSLA Account,239.31526,District_B,Rural,female,50,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,no,yes,no,no,no,,yes,no
1757,1,Mobile Money,278.89769,District_B,Rural,male,33,5,primary 5,no,yes,no,Company_B,,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no
1757,2,SACCO Account,278.89769,District_B,Rural,male,33,5,primary 5,no,yes,no,Company_B,,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no
1758,1,Mobile Money,305.83673,District_C,Rural,female,41,4,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no
1758,2,Bank Account,305.83673,District_C,Rural,female,41,4,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no
1758,3,SACCO Account,305.83673,District_C,Rural,female,41,4,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no
1758,4,VSLA Account,305.83673,District_C,Rural,female,41,4,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no
1759,1,Mobile Money,1564.6296,District_A,Urban,female,44,7,university,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,no,,yes,no
1759,2,Bank Account,1564.6296,District_A,Urban,female,44,7,university,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,no,,yes,no
1759,3,Online Bank Account,1564.6296,District_A,Urban,female,44,7,university,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,no,,yes,no
1759,4,VSLA Account,1564.6296,District_A,Urban,female,44,7,university,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,no,,yes,no
1760,1,SACCO Account,220.26961,District_A,Rural,female,59,4,,no,yes,no,,,,,,,,,,,,,,
1760,2,VSLA Account,220.26961,District_A,Rural,female,59,4,,no,yes,no,,,,,,,,,,,,,,
1761,1,Mobile Money,419.75691,District_C,Rural,male,42,6,primary 5,no,yes,no,Company_B Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no
1762,1,Mobile Money,796.85746,District_A,Rural,male,56,4,university,no,no,no,Company_A Company_B,Company_A,no,no,no,yes,no,no,yes,no,yes,yes,no,no
1762,2,Bank Account,796.85746,District_A,Rural,male,56,4,university,no,no,no,Company_A Company_B,Company_A,no,no,no,yes,no,no,yes,no,yes,yes,no,no
1763,1,Mobile Money,1705.8234,District_B,Rural,male,67,5,primary 4,no,yes,no,Company_A,,yes,,,yes,yes,no,no,no,yes,,no,no
1763,2,Bank Account,1705.8234,District_B,Rural,male,67,5,primary 4,no,yes,no,Company_A,,yes,,,yes,yes,no,no,no,yes,,no,no
1763,3,VSLA Account,1705.8234,District_B,Rural,male,67,5,primary 4,no,yes,no,Company_A,,yes,,,yes,yes,no,no,no,yes,,no,no
1764,1,Mobile Money,281.29524,District_A,Rural,male,19,8,secondary 6,no,yes,no,Company_A,,yes,no,no,no,no,no,no,no,yes,,no,no
1765,1,Mobile Money,682.87689,District_B,Rural,female,51,8,tvet,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,yes,yes,no,yes,,yes,no
1765,2,Bank Account,682.87689,District_B,Rural,female,51,8,tvet,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,yes,yes,no,yes,,yes,no
1765,3,SACCO Account,682.87689,District_B,Rural,female,51,8,tvet,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,yes,yes,no,yes,,yes,no
1765,4,VSLA Account,682.87689,District_B,Rural,female,51,8,tvet,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,yes,yes,no,yes,,yes,no
1766,1,SACCO Account,212.67831,District_C,Rural,male,34,4,primary 2,yes,yes,no,,,,,,no,yes,no,,,no,,no,no
1767,1,Mobile Money,448.73912,District_B,Rural,female,36,6,primary 6,no,yes,no,Company_A,,yes,no,no,no,yes,no,no,yes,yes,,no,no
1767,2,SACCO Account,448.73912,District_B,Rural,female,36,6,primary 6,no,yes,no,Company_A,,yes,no,no,no,yes,no,no,yes,yes,,no,no
1767,3,VSLA Account,448.73912,District_B,Rural,female,36,6,primary 6,no,yes,no,Company_A,,yes,no,no,no,yes,no,no,yes,yes,,no,no
1768,1,Mobile Money,268.91678,District_B,Rural,female,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,no,no,,no,yes,no,yes,no,no,,no,no
1768,2,SACCO Account,268.91678,District_B,Rural,female,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,no,no,,no,yes,no,yes,no,no,,no,no
1769,1,Mobile Money,317.89512,District_C,Urban,male,30,5,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,no
1769,2,Bank Account,317.89512,District_C,Urban,male,30,5,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,no
1769,3,VSLA Account,317.89512,District_C,Urban,male,30,5,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,no
1770,1,Mobile Money,140.64762,District_A,Rural,female,43,5,university,no,,no,Company_A,,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no
1770,2,Bank Account,140.64762,District_A,Rural,female,43,5,university,no,,no,Company_A,,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no
1771,1,Mobile Money,558.18587,District_C,Rural,male,31,3,primary 3,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,no,,no,no
1771,2,SACCO Account,558.18587,District_C,Rural,male,31,3,primary 3,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,no,,no,no
1771,3,VSLA Account,558.18587,District_C,Rural,male,31,3,primary 3,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,no,,no,no
1772,1,Mobile Money,219.40364,District_B,Rural,female,22,3,secondary 1,no,yes,no,Company_B,,yes,no,,yes,no,no,no,no,no,yes,no,no
1772,2,VSLA Account,219.40364,District_B,Rural,female,22,3,secondary 1,no,yes,no,Company_B,,yes,no,,yes,no,no,no,no,no,yes,no,no
1773,1,Mobile Money,410.18732,District_B,Rural,male,41,8,primary 4,no,yes,no,Company_A Company_B,Company_B,,no,no,yes,yes,no,no,no,no,,no,no
1774,1,Mobile Money,319.95937,District_C,Rural,male,35,5,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
1774,2,SACCO Account,319.95937,District_C,Rural,male,35,5,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
1774,3,VSLA Account,319.95937,District_C,Rural,male,35,5,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
1775,1,SACCO Account,220.62869,District_B,Rural,male,37,9,primary 4,yes,yes,no,,,,yes,,yes,no,no,yes,no,yes,,no,yes
1775,2,VSLA Account,220.62869,District_B,Rural,male,37,9,primary 4,yes,yes,no,,,,yes,,yes,no,no,yes,no,yes,,no,yes
1776,1,Mobile Money,270.77094,District_A,Urban,male,32,5,primary 6,no,yes,,Company_A,,no,,,,,,,,,,,
1776,2,Bank Account,270.77094,District_A,Urban,male,32,5,primary 6,no,yes,,Company_A,,no,,,,,,,,,,,
1777,1,Mobile Money,725.07652,District_A,Urban,male,28,5,secondary 5,no,yes,no,Company_A Company_B,Company_A,no,no,yes,yes,yes,yes,no,no,yes,yes,no,yes
1778,1,None,599.11794,District_B,Rural,female,46,7,,no,yes,,,,,,,,,,,,,,,
1779,1,Mobile Money,158.26337,District_B,Rural,female,28,3,primary 1,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,yes,,no,no
1779,2,SACCO Account,158.26337,District_B,Rural,female,28,3,primary 1,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,yes,,no,no
1780,1,Mobile Money,424.91907,District_B,Rural,male,21,2,,no,yes,no,Company_C,,yes,no,,yes,yes,no,yes,no,no,,no,no
1781,1,Mobile Money,1069.3827,District_A,Urban,female,21,7,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,no,yes,no,yes,no,yes,yes,no,no
1782,1,Mobile Money,214.48889,District_C,Rural,male,41,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,,no,no
1782,2,Bank Account,214.48889,District_C,Rural,male,41,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,,no,no
1783,1,Mobile Money,601.39401,District_A,Rural,male,20,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,,yes,no
1784,1,Mobile Money,1463.1529,District_A,Urban,male,24,11,university,no,yes,,Company_A,,,no,no,yes,yes,no,yes,no,yes,,no,no
1784,2,Bank Account,1463.1529,District_A,Urban,male,24,11,university,no,yes,,Company_A,,,no,no,yes,yes,no,yes,no,yes,,no,no
1785,1,Mobile Money,90.25698,District_A,Urban,female,38,3,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,yes,,yes,yes
1785,2,SACCO Account,90.25698,District_A,Urban,female,38,3,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,yes,,yes,yes
1785,3,VSLA Account,90.25698,District_A,Urban,female,38,3,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,yes,,yes,yes
1786,1,SACCO Account,2056.7962,District_B,Rural,male,97,2,,no,yes,no,,,,,,,,,,,,,,
1786,2,VSLA Account,2056.7962,District_B,Rural,male,97,2,,no,yes,no,,,,,,,,,,,,,,
1787,1,VSLA Account,245.81333,District_B,Rural,female,28,4,primary 2,yes,yes,no,,,,,,yes,no,no,,,no,,no,no
1788,1,SACCO Account,836.11016,District_C,Rural,female,48,5,primary 6,no,yes,no,,,,,,,,,,,,,,
1789,1,SACCO Account,413.05755,District_C,Rural,female,44,7,primary 6,yes,yes,no,,,,,,no,yes,no,yes,no,yes,,no,no
1789,2,VSLA Account,413.05755,District_C,Rural,female,44,7,primary 6,yes,yes,no,,,,,,no,yes,no,yes,no,yes,,no,no
1790,1,Mobile Money,324.57143,District_A,Urban,male,52,8,,no,yes,yes,Company_B,,yes,yes,,yes,yes,no,yes,no,yes,,no,no
1791,1,None,668.88813,District_C,Rural,male,20,5,secondary 1,no,yes,no,,,,,,,,,,,,,,
1792,1,Mobile Money,303.48025,District_C,Rural,male,28,4,secondary 1,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,no,,no,no
1793,1,None,879.35698,District_B,Rural,female,24,4,primary 5,no,yes,no,,,,,,,,,,,,,,
1794,1,Mobile Money,385.87937,District_A,Urban,male,28,5,university,no,yes,no,Company_A,,yes,no,no,yes,no,no,yes,no,yes,,no,no
1794,2,Bank Account,385.87937,District_A,Urban,male,28,5,university,no,yes,no,Company_A,,yes,no,no,yes,no,no,yes,no,yes,,no,no
1795,1,Mobile Money,305.83673,District_C,Rural,female,34,5,secondary 6,no,yes,yes,Company_A Company_B,Company_B,yes,yes,,yes,yes,yes,yes,no,yes,,yes,no
1795,2,VSLA Account,305.83673,District_C,Rural,female,34,5,secondary 6,no,yes,yes,Company_A Company_B,Company_B,yes,yes,,yes,yes,yes,yes,no,yes,,yes,no
1796,1,VSLA Account,101.91202,District_B,Rural,male,28,4,primary 3,no,yes,no,,,,,,,yes,yes,,no,,,,yes
1797,1,None,679.22383,District_C,Rural,female,50,5,primary 5,no,yes,no,,,,,,,,,,,,,,
1798,1,SACCO Account,933.90123,District_B,Rural,male,25,3,secondary 2,yes,yes,no,,,,no,,yes,no,yes,no,no,no,,yes,no
1798,2,VSLA Account,933.90123,District_B,Rural,male,25,3,secondary 2,yes,yes,no,,,,no,,yes,no,yes,no,no,no,,yes,no
1799,1,None,342.54125,District_A,Urban,female,19,8,secondary 6,no,yes,no,,,,,,,,,,,,,,
1800,1,SACCO Account,229.05297,District_B,Rural,female,88,3,,yes,yes,no,,,,,,no,no,no,,no,yes,,no,no
1800,2,VSLA Account,229.05297,District_B,Rural,female,88,3,,yes,yes,no,,,,,,no,no,no,,no,yes,,no,no
1801,1,Mobile Money,191.91111,District_C,Rural,female,70,3,primary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no
1801,2,SACCO Account,191.91111,District_C,Rural,female,70,3,primary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no
1801,3,VSLA Account,191.91111,District_C,Rural,female,70,3,primary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no
1802,1,Mobile Money,476.3903,District_B,Rural,male,53,5,primary 3,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,no,,yes,no
1802,2,VSLA Account,476.3903,District_B,Rural,male,53,5,primary 3,no,yes,no,Company_A,,yes,,,no,yes,no,no,no,no,,yes,no
1803,1,Mobile Money,391.59873,District_B,Rural,female,29,4,primary 2,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,no,,no,yes
1803,2,SACCO Account,391.59873,District_B,Rural,female,29,4,primary 2,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,no,,no,yes
1803,3,VSLA Account,391.59873,District_B,Rural,female,29,4,primary 2,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,no,,no,yes
1804,1,SACCO Account,165.83655,District_B,Rural,female,64,6,,yes,yes,no,,,,,,no,yes,no,,,no,,no,no
1804,2,VSLA Account,165.83655,District_B,Rural,female,64,6,,yes,yes,no,,,,,,no,yes,no,,,no,,no,no
1805,1,None,144.4228,District_A,Rural,male,24,4,primary 5,no,yes,,,,,,,,,,,,,,,
1806,1,Mobile Money,319.95937,District_C,Rural,male,37,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,no,no,no,no,no,,no,no
1806,2,Bank Account,319.95937,District_C,Rural,male,37,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,no,no,no,no,no,,no,no
1806,3,VSLA Account,319.95937,District_C,Rural,male,37,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,no,no,no,no,no,,no,no
1807,1,Bank Account,265.27473,District_A,Rural,male,24,6,secondary 4,yes,yes,no,,,,no,,yes,yes,yes,yes,no,yes,,yes,no
1808,1,Mobile Money,425.94982,District_B,Rural,male,43,6,primary 4,no,yes,,Company_A,,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
1808,2,SACCO Account,425.94982,District_B,Rural,male,43,6,primary 4,no,yes,,Company_A,,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
1808,3,VSLA Account,425.94982,District_B,Rural,male,43,6,primary 4,no,yes,,Company_A,,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
1809,1,Mobile Money,317.59354,District_B,Rural,female,43,5,secondary 6,no,yes,yes,Company_A Company_B Company_C,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no
1809,2,SACCO Account,317.59354,District_B,Rural,female,43,5,secondary 6,no,yes,yes,Company_A Company_B Company_C,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no
1810,1,None,1030.2512,District_C,Rural,male,21,9,primary 6,no,yes,no,,,,,,,,,,,,,,
1811,1,Mobile Money,270.93334,District_C,Urban,male,39,6,university,no,yes,no,Company_A Company_B,Company_A,no,yes,no,yes,no,yes,yes,no,yes,,no,no
1811,2,Bank Account,270.93334,District_C,Urban,male,39,6,university,no,yes,no,Company_A Company_B,Company_A,no,yes,no,yes,no,yes,yes,no,yes,,no,no
1811,3,SACCO Account,270.93334,District_C,Urban,male,39,6,university,no,yes,no,Company_A Company_B,Company_A,no,yes,no,yes,no,yes,yes,no,yes,,no,no
1812,1,SACCO Account,380.4451,District_B,Rural,male,34,3,primary 6,yes,yes,no,,,,no,,yes,no,yes,yes,no,no,yes,no,no
1812,2,VSLA Account,380.4451,District_B,Rural,male,34,3,primary 6,yes,yes,no,,,,no,,yes,no,yes,yes,no,no,yes,no,no
1813,1,Mobile Money,566.05812,District_A,Urban,male,28,3,primary 6,no,yes,no,Company_B,,yes,yes,no,no,yes,yes,yes,no,yes,,yes,no
1813,2,Bank Account,566.05812,District_A,Urban,male,28,3,primary 6,no,yes,no,Company_B,,yes,yes,no,no,yes,yes,yes,no,yes,,yes,no
1813,3,VSLA Account,566.05812,District_A,Urban,male,28,3,primary 6,no,yes,no,Company_B,,yes,yes,no,no,yes,yes,yes,no,yes,,yes,no
1814,1,Mobile Money,1026.2914,District_B,Rural,female,23,2,secondary 3,no,yes,no,Company_A,,yes,,,no,no,no,no,no,yes,yes,no,no
1814,2,VSLA Account,1026.2914,District_B,Rural,female,23,2,secondary 3,no,yes,no,Company_A,,yes,,,no,no,no,no,no,yes,yes,no,no
1815,1,VSLA Account,59.073857,District_A,Rural,female,66,5,primary 2,no,yes,no,,,,,,,,,,,,,,
1816,1,Mobile Money,361.24444,District_C,Urban,female,19,6,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
1817,1,None,323.63157,District_A,Urban,female,31,7,secondary 4,yes,yes,yes,,,,,,no,no,no,yes,,no,,no,yes
1818,1,Mobile Money,180.01481,District_B,Rural,female,60,5,secondary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,yes,no,no
1818,2,SACCO Account,180.01481,District_B,Rural,female,60,5,secondary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,yes,no,no
1818,3,VSLA Account,180.01481,District_B,Rural,female,60,5,secondary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,yes,no,no
1819,1,Mobile Money,158.79677,District_B,Rural,male,55,1,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,,,no,no,no,no,no,no,,no,no
1819,2,Bank Account,158.79677,District_B,Rural,male,55,1,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,,,no,no,no,no,no,no,,no,no
1819,3,VSLA Account,158.79677,District_B,Rural,male,55,1,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,,,no,no,no,no,no,no,,no,no
1820,1,Mobile Money,151.73663,District_B,Rural,female,19,7,primary 4,no,yes,no,Company_B,,yes,no,no,no,yes,no,yes,no,yes,yes,no,no
1821,1,Mobile Money,126.82385,District_B,Rural,female,36,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,yes,yes,no,no,,no,no
1821,2,SACCO Account,126.82385,District_B,Rural,female,36,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,yes,yes,no,no,,no,no
1821,3,VSLA Account,126.82385,District_B,Rural,female,36,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,yes,yes,no,no,,no,no
1822,1,Mobile Money,298.02667,District_C,Rural,male,27,2,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,no,,no,no
1822,2,SACCO Account,298.02667,District_C,Rural,male,27,2,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,no,,no,no
1823,1,Mobile Money,270.93333,District_C,Rural,female,24,2,secondary 4,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,yes,yes,no,no
1823,2,VSLA Account,270.93333,District_C,Rural,female,24,2,secondary 4,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,yes,yes,no,no
1824,1,Mobile Money,625.38922,District_B,Rural,male,57,10,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,yes,yes,no,no,,no,no
1824,2,SACCO Account,625.38922,District_B,Rural,male,57,10,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,yes,yes,no,no,,no,no
1824,3,VSLA Account,625.38922,District_B,Rural,male,57,10,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,yes,yes,no,no,,no,no
1825,1,VSLA Account,290.63758,District_C,Rural,female,26,4,primary 6,yes,yes,no,,,,,,no,yes,no,yes,no,yes,,no,no
